arm,game_id,game_date,away,home,cutoff,pick,actual,correct,home_win_prob,selected_decimal_odds,stake,net_pnl
A,CHO-ORL-2026-01-22,2026-01-22,CHO,ORL,2026-01-21,ORL,CHO,0,0.588013,1.573766072806432,100.0,-100.0
B,CHO-ORL-2026-01-22,2026-01-22,CHO,ORL,2026-01-21,ORL,CHO,0,0.58,1.573766072806432,100.0,-100.0
C,CHO-ORL-2026-01-22,2026-01-22,CHO,ORL,2026-01-21,ORL,CHO,0,0.588,1.573766072806432,100.0,-100.0
A,DEN-WAS-2026-01-22,2026-01-22,DEN,WAS,2026-01-21,DEN,DEN,1,0.368289,1.447485891745253,100.0,44.75
B,DEN-WAS-2026-01-22,2026-01-22,DEN,WAS,2026-01-21,DEN,DEN,1,0.3,1.447485891745253,100.0,44.75
C,DEN-WAS-2026-01-22,2026-01-22,DEN,WAS,2026-01-21,DEN,DEN,1,0.3683,1.447485891745253,100.0,44.75
A,GSW-DAL-2026-01-22,2026-01-22,GSW,DAL,2026-01-21,GSW,DAL,0,0.403991,1.419985256803251,100.0,-100.0
B,GSW-DAL-2026-01-22,2026-01-22,GSW,DAL,2026-01-21,GSW,DAL,0,0.45,1.419985256803251,100.0,-100.0
C,GSW-DAL-2026-01-22,2026-01-22,GSW,DAL,2026-01-21,GSW,DAL,0,0.404,1.419985256803251,100.0,-100.0
A,HOU-PHI-2026-01-22,2026-01-22,HOU,PHI,2026-01-21,PHI,PHI,1,0.546013,2.1747566620675696,100.0,117.48
B,HOU-PHI-2026-01-22,2026-01-22,HOU,PHI,2026-01-21,PHI,PHI,1,0.53,2.1747566620675696,100.0,117.48
C,HOU-PHI-2026-01-22,2026-01-22,HOU,PHI,2026-01-21,PHI,PHI,1,0.546,2.1747566620675696,100.0,117.48
A,LAL-LAC-2026-01-22,2026-01-22,LAL,LAC,2026-01-21,LAL,LAC,0,0.421831,2.2460313670886864,100.0,-100.0
B,LAL-LAC-2026-01-22,2026-01-22,LAL,LAC,2026-01-21,LAC,LAC,1,0.53,1.688418440706501,100.0,68.84
C,LAL-LAC-2026-01-22,2026-01-22,LAL,LAC,2026-01-21,LAL,LAC,0,0.4218,2.2460313670886864,100.0,-100.0
A,MIA-POR-2026-01-22,2026-01-22,MIA,POR,2026-01-21,POR,POR,1,0.650153,1.6098968398025695,100.0,60.99
B,MIA-POR-2026-01-22,2026-01-22,MIA,POR,2026-01-21,MIA,POR,0,0.45,2.4018704589028004,100.0,-100.0
C,MIA-POR-2026-01-22,2026-01-22,MIA,POR,2026-01-21,MIA,POR,0,0.35,2.4018704589028004,100.0,-100.0
A,SAS-UTA-2026-01-22,2026-01-22,SAS,UTA,2026-01-21,SAS,SAS,1,0.266502,1.1840493352621067,100.0,18.4
B,SAS-UTA-2026-01-22,2026-01-22,SAS,UTA,2026-01-21,SAS,SAS,1,0.43,1.1840493352621067,100.0,18.4
C,SAS-UTA-2026-01-22,2026-01-22,SAS,UTA,2026-01-21,SAS,SAS,1,0.2665,1.1840493352621067,100.0,18.4
A,BOS-BRK-2026-01-23,2026-01-23,BOS,BRK,2026-01-22,BOS,BOS,1,0.32118,1.3458934441795845,100.0,34.59
B,BOS-BRK-2026-01-23,2026-01-23,BOS,BRK,2026-01-22,BOS,BOS,1,0.45,1.3458934441795845,100.0,34.59
C,BOS-BRK-2026-01-23,2026-01-23,BOS,BRK,2026-01-22,BOS,BOS,1,0.3212,1.3458934441795845,100.0,34.59
A,DEN-MIL-2026-01-23,2026-01-23,DEN,MIL,2026-01-22,DEN,DEN,1,0.496532,3.704879107293405,100.0,270.49
B,DEN-MIL-2026-01-23,2026-01-23,DEN,MIL,2026-01-22,DEN,DEN,1,0.45,3.704879107293405,100.0,270.49
C,DEN-MIL-2026-01-23,2026-01-23,DEN,MIL,2026-01-22,DEN,DEN,1,0.4965,3.704879107293405,100.0,270.49
A,HOU-DET-2026-01-23,2026-01-23,HOU,DET,2026-01-22,DET,HOU,0,0.74291,1.5395645124767854,100.0,-100.0
B,HOU-DET-2026-01-23,2026-01-23,HOU,DET,2026-01-22,HOU,HOU,1,0.45,2.577547629742829,100.0,157.75
C,HOU-DET-2026-01-23,2026-01-23,HOU,DET,2026-01-22,DET,HOU,0,0.7429,1.5395645124767854,100.0,-100.0
A,IND-OKC-2026-01-23,2026-01-23,IND,OKC,2026-01-22,OKC,IND,0,0.806168,1.1131462361828037,100.0,-100.0
B,IND-OKC-2026-01-23,2026-01-23,IND,OKC,2026-01-22,OKC,IND,0,0.58,1.1131462361828037,100.0,-100.0
C,IND-OKC-2026-01-23,2026-01-23,IND,OKC,2026-01-22,OKC,IND,0,0.8062,1.1131462361828037,100.0,-100.0
A,NOP-MEM-2026-01-23,2026-01-23,NOP,MEM,2026-01-22,MEM,NOP,0,0.591146,1.507183758778384,100.0,-100.0
B,NOP-MEM-2026-01-23,2026-01-23,NOP,MEM,2026-01-22,MEM,NOP,0,0.58,1.507183758778384,100.0,-100.0
C,NOP-MEM-2026-01-23,2026-01-23,NOP,MEM,2026-01-22,MEM,NOP,0,0.5911,1.507183758778384,100.0,-100.0
A,PHO-ATL-2026-01-23,2026-01-23,PHO,ATL,2026-01-22,PHO,ATL,0,0.333984,1.648072857790548,100.0,-100.0
B,PHO-ATL-2026-01-23,2026-01-23,PHO,ATL,2026-01-22,PHO,ATL,0,0.45,1.648072857790548,100.0,-100.0
C,PHO-ATL-2026-01-23,2026-01-23,PHO,ATL,2026-01-22,PHO,ATL,0,0.334,1.648072857790548,100.0,-100.0
A,SAC-CLE-2026-01-23,2026-01-23,SAC,CLE,2026-01-22,CLE,CLE,1,0.665309,1.1705167244827641,100.0,17.05
B,SAC-CLE-2026-01-23,2026-01-23,SAC,CLE,2026-01-22,CLE,CLE,1,0.58,1.1705167244827641,100.0,17.05
C,SAC-CLE-2026-01-23,2026-01-23,SAC,CLE,2026-01-22,CLE,CLE,1,0.6653,1.1705167244827641,100.0,17.05
A,TOR-POR-2026-01-23,2026-01-23,TOR,POR,2026-01-22,TOR,TOR,1,0.470824,1.6098968398025695,100.0,60.99
B,TOR-POR-2026-01-23,2026-01-23,TOR,POR,2026-01-22,POR,TOR,0,0.54,2.4018704589028004,100.0,-100.0
C,TOR-POR-2026-01-23,2026-01-23,TOR,POR,2026-01-22,TOR,TOR,1,0.47,1.6098968398025695,100.0,60.99
A,BOS-CHI-2026-01-24,2026-01-24,BOS,CHI,2026-01-23,CHI,CHI,1,0.573378,2.3216361868264386,100.0,132.16
B,BOS-CHI-2026-01-24,2026-01-24,BOS,CHI,2026-01-23,BOS,CHI,0,0.45,1.648072857790548,100.0,-100.0
C,BOS-CHI-2026-01-24,2026-01-24,BOS,CHI,2026-01-23,CHI,CHI,1,0.5734,2.3216361868264386,100.0,132.16
A,CLE-ORL-2026-01-24,2026-01-24,CLE,ORL,2026-01-23,ORL,CLE,0,0.590086,1.776161052107465,100.0,-100.0
B,CLE-ORL-2026-01-24,2026-01-24,CLE,ORL,2026-01-23,ORL,CLE,0,0.58,1.776161052107465,100.0,-100.0
C,CLE-ORL-2026-01-24,2026-01-24,CLE,ORL,2026-01-23,ORL,CLE,0,0.59,1.776161052107465,100.0,-100.0
A,LAL-DAL-2026-01-24,2026-01-24,LAL,DAL,2026-01-23,DAL,LAL,0,0.502139,2.487057668129615,100.0,-100.0
B,LAL-DAL-2026-01-24,2026-01-24,LAL,DAL,2026-01-23,DAL,LAL,0,0.58,2.487057668129615,100.0,-100.0
C,LAL-DAL-2026-01-24,2026-01-24,LAL,DAL,2026-01-23,DAL,LAL,0,0.5021,2.487057668129615,100.0,-100.0
A,MIA-UTA-2026-01-24,2026-01-24,MIA,UTA,2026-01-23,MIA,MIA,1,0.42522,1.419985256803251,100.0,42.0
B,MIA-UTA-2026-01-24,2026-01-24,MIA,UTA,2026-01-23,MIA,MIA,1,0.45,1.419985256803251,100.0,42.0
C,MIA-UTA-2026-01-24,2026-01-24,MIA,UTA,2026-01-23,MIA,MIA,1,0.4252,1.419985256803251,100.0,42.0
A,NYK-PHI-2026-01-24,2026-01-24,NYK,PHI,2026-01-23,PHI,NYK,0,0.570165,2.044109227706064,100.0,-100.0
B,NYK-PHI-2026-01-24,2026-01-24,NYK,PHI,2026-01-23,PHI,NYK,0,0.53,2.044109227706064,100.0,-100.0
C,NYK-PHI-2026-01-24,2026-01-24,NYK,PHI,2026-01-23,PHI,NYK,0,0.57,2.044109227706064,100.0,-100.0
A,WAS-CHO-2026-01-24,2026-01-24,WAS,CHO,2026-01-23,CHO,CHO,1,0.801686,1.2134668931941166,100.0,21.35
B,WAS-CHO-2026-01-24,2026-01-24,WAS,CHO,2026-01-23,CHO,CHO,1,0.58,1.2134668931941166,100.0,21.35
C,WAS-CHO-2026-01-24,2026-01-24,WAS,CHO,2026-01-23,CHO,CHO,1,0.8017,1.2134668931941166,100.0,21.35
A,BRK-LAC-2026-01-25,2026-01-25,BRK,LAC,2026-01-24,LAC,LAC,1,0.674736,1.2463014106447146,100.0,24.63
B,BRK-LAC-2026-01-25,2026-01-25,BRK,LAC,2026-01-24,LAC,LAC,1,0.73,1.2463014106447146,100.0,24.63
C,BRK-LAC-2026-01-25,2026-01-25,BRK,LAC,2026-01-24,LAC,LAC,1,0.67,1.2463014106447146,100.0,24.63
A,GSW-MIN-2026-01-25,2026-01-25,GSW,MIN,2026-01-24,MIN,GSW,0,0.623652,1.4765224814319189,100.0,-100.0
B,GSW-MIN-2026-01-25,2026-01-25,GSW,MIN,2026-01-24,MIN,GSW,0,0.53,1.4765224814319189,100.0,-100.0
C,GSW-MIN-2026-01-25,2026-01-25,GSW,MIN,2026-01-24,MIN,GSW,0,0.6237,1.4765224814319189,100.0,-100.0
A,MIA-PHO-2026-01-25,2026-01-25,MIA,PHO,2026-01-24,PHO,MIA,0,0.749052,1.5395645124767854,100.0,-100.0
B,MIA-PHO-2026-01-25,2026-01-25,MIA,PHO,2026-01-24,PHO,MIA,0,0.53,1.5395645124767854,100.0,-100.0
C,MIA-PHO-2026-01-25,2026-01-25,MIA,PHO,2026-01-24,PHO,MIA,0,0.7491,1.5395645124767854,100.0,-100.0
A,NOP-SAS-2026-01-25,2026-01-25,NOP,SAS,2026-01-24,SAS,NOP,0,0.757475,1.2134668931941166,100.0,-100.0
B,NOP-SAS-2026-01-25,2026-01-25,NOP,SAS,2026-01-24,SAS,NOP,0,0.63,1.2134668931941166,100.0,-100.0
C,NOP-SAS-2026-01-25,2026-01-25,NOP,SAS,2026-01-24,SAS,NOP,0,0.7575,1.2134668931941166,100.0,-100.0
A,SAC-DET-2026-01-25,2026-01-25,SAC,DET,2026-01-24,DET,DET,1,0.803862,1.1840493352621067,100.0,18.4
B,SAC-DET-2026-01-25,2026-01-25,SAC,DET,2026-01-24,DET,DET,1,0.63,1.1840493352621067,100.0,18.4
C,SAC-DET-2026-01-25,2026-01-25,SAC,DET,2026-01-24,DET,DET,1,0.8039,1.1840493352621067,100.0,18.4
A,TOR-OKC-2026-01-25,2026-01-25,TOR,OKC,2026-01-24,OKC,TOR,0,0.640599,1.229434783685027,100.0,-100.0
B,TOR-OKC-2026-01-25,2026-01-25,TOR,OKC,2026-01-24,OKC,TOR,0,0.78,1.229434783685027,100.0,-100.0
C,TOR-OKC-2026-01-25,2026-01-25,TOR,OKC,2026-01-24,OKC,TOR,0,0.64,1.229434783685027,100.0,-100.0
A,GSW-MIN-2026-01-26,2026-01-26,GSW,MIN,2026-01-25,MIN,MIN,1,0.534853,1.3458934441795845,100.0,34.59
B,GSW-MIN-2026-01-26,2026-01-26,GSW,MIN,2026-01-25,GSW,MIN,0,0.48,3.3955957700766883,100.0,-100.0
C,GSW-MIN-2026-01-26,2026-01-26,GSW,MIN,2026-01-25,GSW,MIN,0,0.4651,3.3955957700766883,100.0,-100.0
A,IND-ATL-2026-01-26,2026-01-26,IND,ATL,2026-01-25,ATL,ATL,1,0.636782,1.4765224814319189,100.0,47.65
B,IND-ATL-2026-01-26,2026-01-26,IND,ATL,2026-01-25,IND,ATL,0,0.48,2.775981354600629,100.0,-100.0
C,IND-ATL-2026-01-26,2026-01-26,IND,ATL,2026-01-25,IND,ATL,0,0.3632,2.775981354600629,100.0,-100.0
A,LAL-CHI-2026-01-26,2026-01-26,LAL,CHI,2026-01-25,CHI,LAL,0,0.571214,2.1075348929637956,100.0,-100.0
B,LAL-CHI-2026-01-26,2026-01-26,LAL,CHI,2026-01-25,LAL,LAL,1,0.43,1.776161052107465,100.0,77.62
C,LAL-CHI-2026-01-26,2026-01-26,LAL,CHI,2026-01-25,LAL,LAL,1,0.4288,1.776161052107465,100.0,77.62
A,MEM-HOU-2026-01-26,2026-01-26,MEM,HOU,2026-01-25,HOU,HOU,1,0.689703,1.229434783685027,100.0,22.94
B,MEM-HOU-2026-01-26,2026-01-26,MEM,HOU,2026-01-25,HOU,HOU,1,0.53,1.229434783685027,100.0,22.94
C,MEM-HOU-2026-01-26,2026-01-26,MEM,HOU,2026-01-25,HOU,HOU,1,0.69,1.229434783685027,100.0,22.94
A,ORL-CLE-2026-01-26,2026-01-26,ORL,CLE,2026-01-25,CLE,CLE,1,0.599126,1.507183758778384,100.0,50.72
B,ORL-CLE-2026-01-26,2026-01-26,ORL,CLE,2026-01-25,CLE,CLE,1,0.58,1.507183758778384,100.0,50.72
C,ORL-CLE-2026-01-26,2026-01-26,ORL,CLE,2026-01-25,CLE,CLE,1,0.5991,1.507183758778384,100.0,50.72
A,PHI-CHO-2026-01-26,2026-01-26,PHI,CHO,2026-01-25,CHO,CHO,1,0.611563,1.731066853085368,100.0,73.11
B,PHI-CHO-2026-01-26,2026-01-26,PHI,CHO,2026-01-25,PHI,CHO,0,0.43,2.1747566620675696,100.0,-100.0
C,PHI-CHO-2026-01-26,2026-01-26,PHI,CHO,2026-01-25,PHI,CHO,0,0.3884,2.1747566620675696,100.0,-100.0
A,POR-BOS-2026-01-26,2026-01-26,POR,BOS,2026-01-25,BOS,BOS,1,0.57634,1.3237554899786077,100.0,32.38
B,POR-BOS-2026-01-26,2026-01-26,POR,BOS,2026-01-25,BOS,BOS,1,0.63,1.3237554899786077,100.0,32.38
C,POR-BOS-2026-01-26,2026-01-26,POR,BOS,2026-01-25,BOS,BOS,1,0.5763,1.3237554899786077,100.0,32.38
A,BRK-PHO-2026-01-27,2026-01-27,BRK,PHO,2026-01-26,PHO,PHO,1,0.75536,1.3237554899786077,100.0,32.38
B,BRK-PHO-2026-01-27,2026-01-27,BRK,PHO,2026-01-26,PHO,PHO,1,0.85,1.3237554899786077,100.0,32.38
C,BRK-PHO-2026-01-27,2026-01-27,BRK,PHO,2026-01-26,PHO,PHO,1,0.7554,1.3237554899786077,100.0,32.38
A,DET-DEN-2026-01-27,2026-01-27,DET,DEN,2026-01-26,DET,DET,1,0.329946,1.3939374523829573,100.0,39.39
B,DET-DEN-2026-01-27,2026-01-27,DET,DEN,2026-01-26,DET,DET,1,0.45,1.3939374523829573,100.0,39.39
C,DET-DEN-2026-01-27,2026-01-27,DET,DEN,2026-01-26,DET,DET,1,0.33,1.3939374523829573,100.0,39.39
A,LAC-UTA-2026-01-27,2026-01-27,LAC,UTA,2026-01-26,LAC,LAC,1,0.319679,1.3237554899786077,100.0,32.38
B,LAC-UTA-2026-01-27,2026-01-27,LAC,UTA,2026-01-26,LAC,LAC,1,0.45,1.3237554899786077,100.0,32.38
C,LAC-UTA-2026-01-27,2026-01-27,LAC,UTA,2026-01-26,LAC,LAC,1,0.32,1.3237554899786077,100.0,32.38
A,MIL-PHI-2026-01-27,2026-01-27,MIL,PHI,2026-01-26,PHI,PHI,1,0.537765,1.2641145649612964,100.0,26.41
B,MIL-PHI-2026-01-27,2026-01-27,MIL,PHI,2026-01-26,MIL,PHI,0,0.45,4.057906992550874,100.0,-100.0
C,MIL-PHI-2026-01-27,2026-01-27,MIL,PHI,2026-01-26,PHI,PHI,1,0.538,1.2641145649612964,100.0,26.41
A,NOP-OKC-2026-01-27,2026-01-27,NOP,OKC,2026-01-26,OKC,OKC,1,0.741771,1.1341713574080339,100.0,13.42
B,NOP-OKC-2026-01-27,2026-01-27,NOP,OKC,2026-01-26,OKC,OKC,1,0.83,1.1341713574080339,100.0,13.42
C,NOP-OKC-2026-01-27,2026-01-27,NOP,OKC,2026-01-26,OKC,OKC,1,0.7418,1.1341713574080339,100.0,13.42
A,POR-WAS-2026-01-27,2026-01-27,POR,WAS,2026-01-26,POR,WAS,0,0.418207,1.419985256803251,100.0,-100.0
B,POR-WAS-2026-01-27,2026-01-27,POR,WAS,2026-01-26,POR,WAS,0,0.35,1.419985256803251,100.0,-100.0
C,POR-WAS-2026-01-27,2026-01-27,POR,WAS,2026-01-26,POR,WAS,0,0.4182,1.419985256803251,100.0,-100.0
A,SAC-NYK-2026-01-27,2026-01-27,SAC,NYK,2026-01-26,NYK,NYK,1,0.778793,1.1341713574080339,100.0,13.42
B,SAC-NYK-2026-01-27,2026-01-27,SAC,NYK,2026-01-26,NYK,NYK,1,0.58,1.1341713574080339,100.0,13.42
C,SAC-NYK-2026-01-27,2026-01-27,SAC,NYK,2026-01-26,NYK,NYK,1,0.7788,1.1341713574080339,100.0,13.42
A,ATL-BOS-2026-01-28,2026-01-28,ATL,BOS,2026-01-27,BOS,ATL,0,0.664548,1.4765224814319189,100.0,-100.0
B,ATL-BOS-2026-01-28,2026-01-28,ATL,BOS,2026-01-27,BOS,ATL,0,0.53,1.4765224814319189,100.0,-100.0
C,ATL-BOS-2026-01-28,2026-01-28,ATL,BOS,2026-01-27,BOS,ATL,0,0.6645,1.4765224814319189,100.0,-100.0
A,CHI-IND-2026-01-28,2026-01-28,CHI,IND,2026-01-27,CHI,IND,0,0.384391,1.776161052107465,100.0,-100.0
B,CHI-IND-2026-01-28,2026-01-28,CHI,IND,2026-01-27,IND,IND,1,0.53,2.1075348929637956,100.0,110.75
C,CHI-IND-2026-01-28,2026-01-28,CHI,IND,2026-01-27,CHI,IND,0,0.3844,1.776161052107465,100.0,-100.0
A,CHO-MEM-2026-01-28,2026-01-28,CHO,MEM,2026-01-27,CHO,CHO,1,0.347996,1.688418440706501,100.0,68.84
B,CHO-MEM-2026-01-28,2026-01-28,CHO,MEM,2026-01-27,CHO,CHO,1,0.45,1.688418440706501,100.0,68.84
C,CHO-MEM-2026-01-28,2026-01-28,CHO,MEM,2026-01-27,CHO,CHO,1,0.348,1.688418440706501,100.0,68.84
A,GSW-UTA-2026-01-28,2026-01-28,GSW,UTA,2026-01-27,GSW,GSW,1,0.286175,1.3237554899786077,100.0,32.38
B,GSW-UTA-2026-01-28,2026-01-28,GSW,UTA,2026-01-27,GSW,GSW,1,0.35,1.3237554899786077,100.0,32.38
C,GSW-UTA-2026-01-28,2026-01-28,GSW,UTA,2026-01-27,GSW,GSW,1,0.2862,1.3237554899786077,100.0,32.38
A,LAL-CLE-2026-01-28,2026-01-28,LAL,CLE,2026-01-27,LAL,CLE,0,0.486835,2.4018704589028004,100.0,-100.0
B,LAL-CLE-2026-01-28,2026-01-28,LAL,CLE,2026-01-27,CLE,CLE,1,0.53,1.6098968398025695,100.0,60.99
C,LAL-CLE-2026-01-28,2026-01-28,LAL,CLE,2026-01-27,LAL,CLE,0,0.4868,2.4018704589028004,100.0,-100.0
A,MIN-DAL-2026-01-28,2026-01-28,MIN,DAL,2026-01-27,MIN,MIN,1,0.49814,1.3237554899786077,100.0,32.38
B,MIN-DAL-2026-01-28,2026-01-28,MIN,DAL,2026-01-27,MIN,MIN,1,0.45,1.3237554899786077,100.0,32.38
C,MIN-DAL-2026-01-28,2026-01-28,MIN,DAL,2026-01-27,MIN,MIN,1,0.4981,1.3237554899786077,100.0,32.38
A,NYK-TOR-2026-01-28,2026-01-28,NYK,TOR,2026-01-27,TOR,NYK,0,0.582853,1.731066853085368,100.0,-100.0
B,NYK-TOR-2026-01-28,2026-01-28,NYK,TOR,2026-01-27,NYK,NYK,1,0.45,2.1747566620675696,100.0,117.48
C,NYK-TOR-2026-01-28,2026-01-28,NYK,TOR,2026-01-27,NYK,NYK,1,0.4171,2.1747566620675696,100.0,117.48
A,ORL-MIA-2026-01-28,2026-01-28,ORL,MIA,2026-01-27,MIA,ORL,0,0.581538,1.6098968398025695,100.0,-100.0
B,ORL-MIA-2026-01-28,2026-01-28,ORL,MIA,2026-01-27,MIA,ORL,0,0.53,1.6098968398025695,100.0,-100.0
C,ORL-MIA-2026-01-28,2026-01-28,ORL,MIA,2026-01-27,MIA,ORL,0,0.5815,1.6098968398025695,100.0,-100.0
A,SAS-HOU-2026-01-28,2026-01-28,SAS,HOU,2026-01-27,SAS,SAS,1,0.487513,2.2460313670886864,100.0,124.6
B,SAS-HOU-2026-01-28,2026-01-28,SAS,HOU,2026-01-27,HOU,SAS,0,0.53,1.688418440706501,100.0,-100.0
C,SAS-HOU-2026-01-28,2026-01-28,SAS,HOU,2026-01-27,SAS,SAS,1,0.4875,2.2460313670886864,100.0,124.6
A,BRK-DEN-2026-01-29,2026-01-29,BRK,DEN,2026-01-28,DEN,DEN,1,0.713795,1.447485891745253,100.0,44.75
B,BRK-DEN-2026-01-29,2026-01-29,BRK,DEN,2026-01-28,DEN,DEN,1,0.75,1.447485891745253,100.0,44.75
C,BRK-DEN-2026-01-29,2026-01-29,BRK,DEN,2026-01-28,DEN,DEN,1,0.7138,1.447485891745253,100.0,44.75
A,CHO-DAL-2026-01-29,2026-01-29,CHO,DAL,2026-01-28,CHO,CHO,1,0.381022,1.6098968398025695,100.0,60.99
B,CHO-DAL-2026-01-29,2026-01-29,CHO,DAL,2026-01-28,DAL,CHO,0,0.53,2.4018704589028004,100.0,-100.0
C,CHO-DAL-2026-01-29,2026-01-29,CHO,DAL,2026-01-28,CHO,CHO,1,0.381,1.6098968398025695,100.0,60.99
A,DET-PHO-2026-01-29,2026-01-29,DET,PHO,2026-01-28,DET,PHO,0,0.35763,1.6098968398025695,100.0,-100.0
B,DET-PHO-2026-01-29,2026-01-29,DET,PHO,2026-01-28,DET,PHO,0,0.45,1.6098968398025695,100.0,-100.0
C,DET-PHO-2026-01-29,2026-01-29,DET,PHO,2026-01-28,DET,PHO,0,0.3576,1.6098968398025695,100.0,-100.0
A,HOU-ATL-2026-01-29,2026-01-29,HOU,ATL,2026-01-28,HOU,HOU,1,0.440772,1.419985256803251,100.0,42.0
B,HOU-ATL-2026-01-29,2026-01-29,HOU,ATL,2026-01-28,HOU,HOU,1,0.45,1.419985256803251,100.0,42.0
C,HOU-ATL-2026-01-29,2026-01-29,HOU,ATL,2026-01-28,HOU,HOU,1,0.4408,1.419985256803251,100.0,42.0
A,MIA-CHI-2026-01-29,2026-01-29,MIA,CHI,2026-01-28,CHI,MIA,0,0.575117,2.2460313670886856,100.0,-100.0
B,MIA-CHI-2026-01-29,2026-01-29,MIA,CHI,2026-01-28,CHI,MIA,0,0.53,2.2460313670886856,100.0,-100.0
C,MIA-CHI-2026-01-29,2026-01-29,MIA,CHI,2026-01-28,CHI,MIA,0,0.5751,2.2460313670886856,100.0,-100.0
A,MIL-WAS-2026-01-29,2026-01-29,MIL,WAS,2026-01-28,WAS,WAS,1,0.532707,2.1747566620675696,100.0,117.48
B,MIL-WAS-2026-01-29,2026-01-29,MIL,WAS,2026-01-28,MIL,WAS,0,0.45,1.731066853085368,100.0,-100.0
C,MIL-WAS-2026-01-29,2026-01-29,MIL,WAS,2026-01-28,MIL,WAS,0,0.4673,1.731066853085368,100.0,-100.0
A,OKC-MIN-2026-01-29,2026-01-29,OKC,MIN,2026-01-28,OKC,MIN,0,0.374895,1.4765224814319189,100.0,-100.0
B,OKC-MIN-2026-01-29,2026-01-29,OKC,MIN,2026-01-28,OKC,MIN,0,0.45,1.4765224814319189,100.0,-100.0
C,OKC-MIN-2026-01-29,2026-01-29,OKC,MIN,2026-01-28,OKC,MIN,0,0.3749,1.4765224814319189,100.0,-100.0
A,SAC-PHI-2026-01-29,2026-01-29,SAC,PHI,2026-01-28,PHI,PHI,1,0.704642,1.2641145649612964,100.0,26.41
B,SAC-PHI-2026-01-29,2026-01-29,SAC,PHI,2026-01-28,PHI,PHI,1,0.53,1.2641145649612964,100.0,26.41
C,SAC-PHI-2026-01-29,2026-01-29,SAC,PHI,2026-01-28,PHI,PHI,1,0.7046,1.2641145649612964,100.0,26.41
A,BRK-UTA-2026-01-30,2026-01-30,BRK,UTA,2026-01-29,UTA,BRK,0,0.642234,1.573766072806432,100.0,-100.0
B,BRK-UTA-2026-01-30,2026-01-30,BRK,UTA,2026-01-29,BRK,BRK,1,0.45,2.487057668129615,100.0,148.71
C,BRK-UTA-2026-01-30,2026-01-30,BRK,UTA,2026-01-29,UTA,BRK,0,0.6422,1.573766072806432,100.0,-100.0
A,CLE-PHO-2026-01-30,2026-01-30,CLE,PHO,2026-01-29,CLE,PHO,0,0.44364,1.731066853085368,100.0,-100.0
B,CLE-PHO-2026-01-30,2026-01-30,CLE,PHO,2026-01-29,CLE,PHO,0,0.45,1.731066853085368,100.0,-100.0
C,CLE-PHO-2026-01-30,2026-01-30,CLE,PHO,2026-01-29,CLE,PHO,0,0.4436,1.731066853085368,100.0,-100.0
A,DET-GSW-2026-01-30,2026-01-30,DET,GSW,2026-01-29,GSW,DET,0,0.54158,1.688418440706501,100.0,-100.0
B,DET-GSW-2026-01-30,2026-01-30,DET,GSW,2026-01-29,GSW,DET,0,0.54,1.688418440706501,100.0,-100.0
C,DET-GSW-2026-01-30,2026-01-30,DET,GSW,2026-01-29,GSW,DET,0,0.5416,1.688418440706501,100.0,-100.0
A,LAC-DEN-2026-01-30,2026-01-30,LAC,DEN,2026-01-29,LAC,DEN,0,0.425704,1.688418440706501,100.0,-100.0
B,LAC-DEN-2026-01-30,2026-01-30,LAC,DEN,2026-01-29,DEN,DEN,1,0.58,2.2460313670886856,100.0,124.6
C,LAC-DEN-2026-01-30,2026-01-30,LAC,DEN,2026-01-29,LAC,DEN,0,0.4257,1.688418440706501,100.0,-100.0
A,LAL-WAS-2026-01-30,2026-01-30,LAL,WAS,2026-01-29,LAL,LAL,1,0.296893,1.2463014106447146,100.0,24.63
B,LAL-WAS-2026-01-30,2026-01-30,LAL,WAS,2026-01-29,LAL,LAL,1,0.35,1.2463014106447146,100.0,24.63
C,LAL-WAS-2026-01-30,2026-01-30,LAL,WAS,2026-01-29,LAL,LAL,1,0.3,1.2463014106447146,100.0,24.63
A,MEM-NOP-2026-01-30,2026-01-30,MEM,NOP,2026-01-29,NOP,NOP,1,0.634685,1.6098968398025695,100.0,60.99
B,MEM-NOP-2026-01-30,2026-01-30,MEM,NOP,2026-01-29,MEM,NOP,0,0.45,2.4018704589028004,100.0,-100.0
C,MEM-NOP-2026-01-30,2026-01-30,MEM,NOP,2026-01-29,NOP,NOP,1,0.6347,1.6098968398025695,100.0,60.99
A,POR-NYK-2026-01-30,2026-01-30,POR,NYK,2026-01-29,NYK,NYK,1,0.646101,1.419985256803251,100.0,42.0
B,POR-NYK-2026-01-30,2026-01-30,POR,NYK,2026-01-29,NYK,NYK,1,0.68,1.419985256803251,100.0,42.0
C,POR-NYK-2026-01-30,2026-01-30,POR,NYK,2026-01-29,NYK,NYK,1,0.6461,1.419985256803251,100.0,42.0
A,SAC-BOS-2026-01-30,2026-01-30,SAC,BOS,2026-01-29,BOS,BOS,1,0.8334,1.2134668931941166,100.0,21.35
B,SAC-BOS-2026-01-30,2026-01-30,SAC,BOS,2026-01-29,BOS,BOS,1,0.75,1.2134668931941166,100.0,21.35
C,SAC-BOS-2026-01-30,2026-01-30,SAC,BOS,2026-01-29,BOS,BOS,1,0.8334,1.2134668931941166,100.0,21.35
A,TOR-ORL-2026-01-30,2026-01-30,TOR,ORL,2026-01-29,TOR,ORL,0,0.450166,2.2460313670886864,100.0,-100.0
